Company_Phone_Number,Count
8056025007,1
4406270301,1
3414418720,1
8123938370,1
4108264046,1
7472792936,1
4015614813,1
7143404927,1
7472184720,1
8386777606,1
8727103908,1
3047949194,1
8124124219,1
3854475597,1
4177086495,1
7732395020,1
2253292451,1
5137156072,1
6463973697,1
7029353449,1
2107072816,1
3106935597,1
5256477522,1
5865196415,1
5862960226,1
7326861069,1
7178831202,1
9132271327,1
6463495901,1
5863254523,1
7327598500,1
5623151859,1
3072270418,1
5737344540,1
2097071465,1
6282403253,1
7329089541,1
5732132649,1
5624710001,1
8583385967,1
7313106607,1
5624144056,1
2135460845,1
5307950459,1
6602181334,1
4782156447,1
5308091572,1
2673280592,1
5014807059,1
7123171204,1
5855636522,1
3107924989,1
8507154269,1
4192293588,1
7605893352,1
8033656814,1
9285883781,1
6596583137,1
4195240353,1
7602073059,1
8025512482,1
8889220332,1
2569515672,1
9285177715,1
4192438818,1
7066737017,1
7605893360,1
2098017975,1
3306428393,1
5082979916,1
6789153248,1
5034365724,1
9417325703,1
9015639662,1
5572224292,1
6612585845,1
8166995577,1
7203367083,1
3043069751,1
5307901688,1
4808315980,1
5139643992,1
8653261941,1
6893000268,1
9402891985,1
9713098420,1
8284957106,1
9516126977,1
6197364601,1
2136585063,1
2232371627,1
3033531513,1
9563682580,1
6028066996,1
6572932426,1
3074452235,1
2762729234,1
2394239863,1
8125198701,1
2063619026,1
9842218042,1
7578599811,1
8554436272,1
4238390241,1
8124121153,1
6892738887,1
5743553868,1
2135460843,1
6186076977,1
9376239903,1
5307356491,1
3142746037,1
7167586404,1
3237942151,1
5102702867,1
5393257396,1
6232693383,1
2094594077,1
6464408218,1
9285177369,1
5307581127,1
5733455422,1
5306003506,1
8663721815,1
9202749503,1
5854381690,1
4248668236,1
5733265316,1
7143324667,1
5393257363,1
9376237569,1
6463471259,1
9372985239,1
6463579790,1
5302803243,1
5058281375,1
9282384144,1
9287654784,1
6573733256,1
8282481374,1
9287654774,1
5102887103,1
8883469202,1
9255353334,1
9595662193,1
5715485680,1
9258777830,1
9362976780,1
8884611956,1
7124171350,1
7272417658,1
3092205014,1
6787929725,1
9372269865,1
5716053032,1
9704417903,1
8135658276,1
7019779514,1
2342333951,1
9802738379,1
2703102584,1
5173145654,1
5747250277,1
3803909255,1
5714637567,1
5089647214,1
5405099144,1
7656996489,1
8482729898,1
6143633553,1
9096896593,1
9148637460,1
5746998159,1
5105713699,1
3363708515,1
4053362342,1
2762311387,1
5408060182,1
5034792552,1
2814436872,1
7273612641,1
9415299656,1
3303485448,1
4192205398,1
8386777638,1
4482044727,1
8504095467,1
8039554648,1
6624459907,1
5023092540,1
3143383690,1
3142746682,1
8476030818,1
8643152765,1
8506415697,1
6809463381,1
6314290144,1
4232059338,1
3527744161,1
9546940200,1
3012988238,1
4698125591,1
6463825784,1
8648690426,1
2766811719,1
7036722175,1
2522315108,1
3802122470,1
5102914223,1
9062404560,1
2186040176,1
8122743160,1
2402361925,1
5408359272,1
2183134463,1
2707371887,1
8124205242,1
4452238757,1
4103151541,1
5132967398,1
9714394242,1
8122740729,1
9802738385,1
2039422604,1
8773980513,1
8052271750,1
8122743325,1
8435820311,1
3469777348,1
9802738383,1
7067644177,1
9042562139,1
5102914049,1
4052679180,1
4077925451,1
9372507201,1
8068772309,1
5167844200,1
2162655485,1
9373170917,1
9802738386,1
7405205281,1
4026830853,1
8284829323,1
3609535031,1
8397379139,1
6145411369,1
7032014778,1
8392481931,1
2069381646,1
7044844591,1
4756856755,1
3212339845,1
7742430813,1
2538965734,1
8609562795,1
5705973525,1
3254396494,1
4753595734,1
4423945331,1
7027250016,1
5753634280,1
6032639592,1
8022199136,1
4086920123,1
5162025333,1
5742123019,1
7324902578,1
6892737439,1
7312263487,1
9109463813,1
4253859897,1
4258316757,1
3258000095,1
9103700100,1
9793569099,1
7653908605,1
6147293000,1
9432301108,1
3023021917,1
8205293001,1
6063619697,1
9804686154,1
4092197801,1
9312962397,1
4172016302,1
2172858874,1
9802578690,1
3026169389,1
6463477609,1
8142973896,1
3178122132,1
9196409126,1
9409009031,1
2522035419,1
5732550276,1
9842979010,1
7087935368,1
6144088244,1
6513702915,1
3366344709,1
9404011234,1
3525254447,1
6147587774,1
2564085221,1
7737398842,1
9203658280,1
2149107302,1
2178033789,1
2565157100,1
2056812723,1
3525648849,1
9375939942,1
4095293703,1
5709555725,1
2402248246,1
9314002899,1
5707885383,1
4194098108,1
4425777668,1
2175799102,1
5134862042,1
2393567533,1
9546406343,1
4842621992,1
3368601031,1
6608656245,1
6163771322,1
6269555045,1
8633458744,1
9109471458,1
7814290382,1
5642009601,1
2109535793,1
3174445943,1
3059387486,1
2399996759,1
9784039626,1
4482044699,1
5618608014,1
6028077113,1
5713999716,1
9288770978,1
5125303053,1
9802650588,1
2524605234,1
3305821554,1
2485485005,1
4782156366,1
7432499410,1
7726002413,1
3303007396,1
9069702146,1
3178047752,1
4703831225,1
7165777701,1
2342394634,1
3175208443,1
3392202409,1
8606315681,1
5705839347,1
8336198752,1
3467387941,1
3022096068,1
9732459106,1
8883904741,1
3308005589,1
4174888034,1
4043690887,1
9312961625,1
3214503384,1
9048222921,1
4722126742,1
7163145186,1
5138744243,1
6173073248,1
3059572695,1
3213841782,1
5187217196,1
9366669024,1
2523511538,1
7406006135,1
4642027302,1
2097091004,1
3475252238,1
2163435138,1
3097133870,1
3258425560,1
2097091007,1
3023022116,1
7049332109,1
3153609930,1
2158766111,1
7134645201,1
9802738381,1
9417771132,1
5416583704,1
3049128807,1
8704332787,1
6788827056,1
9184202982,1
3203845181,1
4758772104,1
7609337061,1
9885474177,1
4692062401,1
2292709817,1
2343495412,1
6263550318,1
9402234533,1
5513667809,1
2532392736,1
4072163124,1
4143604602,1
4143604583,1
6307330010,1
4753177793,1
7437773204,1
9803577423,1
8138222596,1
7042568138,1
9842399087,1
8456811139,1
5412758983,1
8286231262,1
9842419267,1
3392049007,1
4075501237,1
2175799610,1
8775924003,1
8605702066,1
7572505058,1
2068652305,1
7576558445,1
7576083876,1
5619333479,1
7578095629,1
7069141181,1
7572822271,1
5803082688,1
7573535248,1
6892738802,1
8667961588,1
8185720959,1
4075670364,1
9257228260,1
8562216091,1
5177446591,1
3046351799,1
8557089852,1
8306359230,1
8306359211,1
8306359209,1
8306318774,1
8306318736,1
3024464669,1
5406252022,1
8702920983,1
2132604687,1
2544078286,1
2542547313,1
5304225872,1
3363906167,1
4054512290,1
8183511565,1
9135442305,1
7472935055,1
4053359220,1
5722099323,1
3163970150,1
8478468232,1
4057319402,1
6182139315,1
7472935049,1
7088581369,1
4805538963,1
2067962612,1
6362770076,1
6508827009,1
5039811668,1
7739408251,1
7736435134,1
9175033792,1
7079557628,1
9514590334,1
8593616573,1
8013565601,1
7146945063,1
4702000004,1
9104067265,1
7472935052,1
3162024660,1
4052676903,1
6617247824,1
2062776084,1
5036629534,1
7702620416,1
5205183574,1
5205022043,1
9016754663,1
8582253242,1
2082254668,1
5629555871,1
6263570070,1
4152592580,1
4244519742,1
8009925207,1
8013491712,1
4802228891,1
4154651306,1
4153262255,1
6282046295,1
8666832589,1
7252910575,1
5707770652,1
9107820143,1
8039623391,1
3362672022,1
7792144595,1
6232545935,1
7472935061,1
6028540681,1
4157992788,1
5593900797,1
6092236490,1
6023612419,1
3072430464,1
7867538912,1
7273258486,1
2402019869,1
3073751512,1
2282038910,1
4234051697,1
5392223406,1
8174909104,1
8324153058,1
3476297492,1
8087301130,1
5158952137,1
2132852746,1
5158952915,1
8762016350,1
5159493240,1
6039198347,1
3122651313,1
8667960530,1
8662970931,1
2763581904,1
8044606885,1
4056837833,1
5419049617,1
5405460589,1
9014059491,1
7722413423,1
3462001804,1
8509881482,1
8649989288,1
1321618226,1
5172613963,1
4582879645,1
7049828654,1
9802738376,1
8642067895,1
8034559104,1
9519428730,1
4047283400,1
3073015429,1
9043380655,1
9044785376,1
3865293122,1
9044602893,1
6147088241,1
8177172401,1
9045135137,1
5085487968,1
3074151598,1
5614130219,1
9049928040,1
6152973900,1
8509881649,1
7742522273,1
6829000455,1
3073015430,1
5085344653,1
5033053593,1
4042316998,1
3013477627,1
5854451197,1
9373759237,1
9375520220,1
9375520225,1
9373752307,1
8386677383,1
5854451142,1
5254451199,1
5854451198,1
2312511144,1
5732589510,1
5854451194,1
5854451192,1
9146397005,1
5854451196,1
8588687744,1
2348052049,1
6509555502,1
6144823580,1
7407987723,1
6143644622,1
3309355325,1
3139987330,1
7327891405,1
7325760482,1
2394398827,1
3023623290,1
9374004686,1
8287867990,1
3862296695,1
8509528664,1
2712027997,1
8694208554,1
6202597923,1
6202662535,1
4156970879,1
7243649998,1
9049777293,1
3044402491,1
2602355087,1
4809489323,1
9282826383,1
4805511590,1
2245043443,1
3176692827,1
6026931250,1
3135130438,1
2244581655,1
4808226064,1
2603212255,1
2607281790,1
4302987434,1
4807960197,1
2248024574,1
2562089659,1
2246496471,1
4802831864,1
4172016151,1
2244859395,1
2567868243,1
9373655027,1
9709470319,1
8034535260,1
8133318562,1
8005390986,1
9287989162,1
2677661998,1
2814413646,1
8137147649,1
6698421978,1
9382011987,1
4423348785,1
4028952879,1
9187288604,1
7074611289,1
5206997968,1
9375186882,1
3349463537,1
6056592347,1
5513368635,1
6262691950,1
9062002237,1
3179789768,1
9548209843,1
8018137277,1
9169095643,1
6614594775,1
2814693967,1
9283518474,1
4845402645,1
6232822639,1
2107672738,1
6825168910,1
7706872460,1
6304259147,1
7477773932,1
4194571506,1
4077686808,1
5407900879,1
5164546382,1
6807325940,1
8727100351,1
2103100323,1
2136586887,1
7862049912,1
9173002736,1
3868736040,1
5706130427,1
4698860259,1
9185033752,1
2063385541,1
2085405127,1
2053009905,1
9062547374,1
9177228370,1
3867631780,1
6183056101,1
4809435997,1
5612290753,1
9099276710,1
9479000126,1
6592381741,1
9042740264,1
9283638575,1
9013389236,1
9137584878,1
9094401142,1
9292093820,1
5409422731,1
7858742512,1
2167144869,1
9543356255,1
7739069235,1
4408284951,1
3234051753,1
4069448562,1
6515027940,1
4253807383,1
7863057750,1
7018294854,1
6147101366,1
9285343852,1
9287658392,1
3604900466,1
9522473517,1
4243960359,1
7739069656,1
5015375570,1
8882110055,1
6304912145,1
7252203005,1
8482661970,1
9592591696,1
6808958091,1
8068448279,1
2192829441,1
2314314881,1
3513617281,1
5517339468,1
4306666439,1
7739132101,1
7028430913,1
7738973608,1
2186833797,1
9504468525,1
6172758187,1
7813123580,1
6263039675,1
4056088077,1
3317074689,1
6185815782,1
2015341905,1
9284661745,1
2762729176,1
4588886103,1
6412289876,1
4198275748,1
3204369269,1
2248290942,1
3817448991,1
7047618215,1
6124933474,1
5154123958,1
5402999375,1
6502822315,1
8082563474,1
9547544398,1
8036300122,1
4075371898,1
2762652435,1
2132461520,1
2544658135,1
9047888233,1
8135880714,1
7255501348,1
8287867414,1
2058319906,1
5162727843,1
6028063617,1
2487192194,1
7255501340,1
2694578103,1
3174989510,1
5206500831,1
4694661487,1
5406280428,1
6123772708,1
3178971861,1
3149876876,1
7255501334,1
2813139201,1
9705327736,1
8552734415,1
9314868340,1
5203406406,1
8628727762,1
5045171257,1
3864056324,1
7137699903,1
5136982618,1
3179969109,1
3321658251,1
3522362848,1
9283514233,1
7254333804,1
4752392470,1
5622470823,1
9172179927,1
4086179244,1
7255501326,1
9288777785,1
3375902505,1
8134925502,1
5405174175,1
3159017202,1
3057229385,1
4013559143,1
9133819000,1
6265613980,1
9093639366,1
3036326823,1
8779029726,1
5402766270,1
6202355728,1
3174284959,1
3107251617,1
8015514786,1
7025528023,1
9196465992,1
7739068256,1
3609974942,1
6072048215,1
7255501365,1
6789731686,1
9086451963,1
2485663235,1
3142170548,1
2105048400,1
3215770765,1
7255501313,1
2622800628,1
4162291584,1
8474331111,1
7869367243,1
7542908416,1
3033838346,1
5129139269,1
5866194718,1
3056990802,1
2518901949,1
3058313761,1
7635418283,1
2108229390,1
5126883799,1
8152465921,1
5612104185,1
7276978041,1
9316880642,1
4709642566,1
7023648187,1
6417537932,1
2105216698,1
2487806219,1
6207901760,1
8725293635,1
4124281119,1
6562317116,1
2097038750,1
7327379898,1
9016881652,1
9513379065,1
7078391405,1
7259333583,1
7255501312,1
8079072346,1
7376678657,1
4342141099,1
2123860452,1
4482306783,1
9497673641,1
5622427751,1
8482803915,1
3215224721,1
9857715351,1
4752788543,1
9545394153,1
8439487087,1
4123140331,1
6304748902,1
7608418859,1
3363482894,1
4302576565,1
6802071764,1
9185400166,1
5715070661,1
5074246987,1
6053161248,1
5018813347,1
5853808316,1
4704926950,1
8086465486,1
9497673897,1
3616433244,1
7209159815,1
9713120735,1
8085565908,1
4048910009,1
7606575782,1
7069065198,1
2342607189,1
4809999645,1
8086465472,1
2126263088,1
4079043933,1
7209644156,1
7632724747,1
7349565130,1
7172649744,1
3527485035,1
3016733160,1
3236099632,1
7577410697,1
8086465476,1
4702208700,1
7373160956,1
8432788845,1
5617098012,1
7035529333,1
4342820000,1
4075943380,1
9726941970,1
5045886221,1
5122736717,1
9496864914,1
8382211545,1
7136733958,1
4253914051,1
6147981313,1
8507497493,1
8084580738,1
8603858642,1
2753058258,1
7324902547,1
3512517148,1
7439021314,1
2189888299,1
3865758246,1
6679109581,1
8086588670,1
8027940147,1
4953351752,1
2174068629,1
8663772271,1
5103923976,1
6144288718,1
2283720476,1
7472653282,1
8086465463,1
8022144239,1
8044709216,1
4432189977,1
4752038537,1
3303007692,1
8595540025,1
3052796023,1
9287820990,1
3253210488,1
2232845474,1
6823700259,1
6064428015,1
8026341647,1
5807584254,1
3133552950,1
6513902291,1
6616018023,1
7856002581,1
4193968494,1
8647275901,1
4083597374,1
7068205854,1
8034833247,1
8024559905,1
8582241946,1
9103527683,1
8039525765,1
5139342382,1
7346278942,1
4105417564,1
3526128995,1
2566154257,1
7036635194,1
2174843019,1
7195698668,1
2109282651,1
5622865910,1
7853845609,1
9472211070,1
4696480846,1
3093069130,1
8085565942,1
4023428341,1
3017470225,1
5172713557,1
7577588937,1
6784622829,1
9515690948,1
3365681571,1
4325293029,1
2107596757,1
2485790111,1
9032541052,1
7064309827,1
8024559595,1
6025294061,1
9375991941,1
6122300083,1
8167810035,1
3855505842,1
8888674785,1
8595540094,1
8007059613,1
9365262454,1
3024697740,1
5122736648,1
4134385338,1
6032558816,1
8768250449,1
8392359508,1
6614817593,1
2066493406,1
5404048679,1
8086465883,1
5623794177,1
8177517774,1
3218430165,1
7194543094,1
5404048764,1
5036589083,1
6144142653,1
3369744508,1
3072288156,1
9035216712,1
8174097309,1
6202103540,1
5404048743,1
9198011044,1
9049027483,1
5206577298,1
5087221662,1
9207094519,1
2763058258,1
2182632087,1
2034059031,1
6036443356,1
9138491917,1
8174097443,1
2103426531,1
5512481703,1
7242445136,1
6308954755,1
5802105173,1
2068282404,1
2192947868,1
7025094565,1
7404624047,1
7064718365,1
7208684946,1
9145630626,1
8178030589,1
4587574589,1
2014467261,1
6517879184,1
3043182744,1
2105432325,1
2673009404,1
6562191505,1
2542363879,1
3463424867,1
8174097380,1
5073071953,1
9127424139,1
9298238719,1
3916911941,1
5404048659,1
2627464873,1
3363833755,1
7027078610,1
8582516246,1
8583517572,1
6199756100,1
9313403854,1
7638782584,1
8708994531,1
6184138453,1
7257058570,1
4059729731,1
3214108655,1
2136678901,1
5404048825,1
3257933441,1
4322869450,1
9206635919,1
4345426265,1
6182074647,1
8663771246,1
4024421631,1
7754842126,1
4704926969,1
7372590259,1
8329962506,1
8603858210,1
7035528784,1
3206540865,1
5404048706,1
8039814820,1
6055036364,1
3366545897,1
8582516262,1
7036620971,1
6017917343,1
5404048744,1
3377723748,1
6126017241,1
5014192281,1
4145017539,1
5714862753,1
3155050933,1
5034986006,1
4406626626,1
4048915877,1
3164765203,1
4697322890,1
5404048823,1
4142689507,1
4694004152,1
2527744137,1
2088081018,1
2342670769,1
8204001130,1
4582287108,1
9526495923,1
4069982022,1
9109463530,1
9412367072,1
8776901452,1
5404048964,1
6784705661,1
9515691481,1
9704720708,1
6504745192,1
9047888142,1
4632515475,1
9513970121,1
3464661809,1
4025126342,1
7049120450,1
4069535871,1
3127923983,1
6055131450,1
4253675336,1
4025032056,1
3022711083,1
4057015803,1
9783204460,1
7029916154,1
9842419949,1
8035871583,1
8039915837,1
7328139064,1
4056493570,1
2702609273,1
2097091114,1
8644797754,1
8037678253,1
6034813142,1
2185357341,1
6036587093,1
9494188581,1
7327697982,1
2028481880,1
2396868349,1
2082258717,1
4056019786,1
5802057073,1
5672216811,1
2032428217,1
5202108955,1
7652444351,1
6199467674,1
4052599297,1
8432739913,1
3134289640,1
7323879486,1
3529469371,1
4704921547,1
6156978244,1
8566516970,1
7757573253,1
7654878148,1
3477169851,1
7049467047,1
9183979082,1
8052193424,1
4055547783,1
2547771517,1
9125978100,1
4054517656,1
5415269827,1
4054522066,1
7148446673,1
6196632881,1
5673000023,1
6035286961,1
7121452773,1
2136721363,1
3044434628,1
6892737956,1
7755584407,1
5206503746,1
6264749513,1
8055063927,1
6082996475,1
4072958161,1
7312516335,1
5042178755,1
7252790563,1
4068790294,1
2532390702,1
4075648312,1
8433516867,1
2543091420,1
7027025081,1
4452589550,1
3234026466,1
7602888342,1
7252088609,1
7657462398,1
4052669529,1
9517178473,1
5305074939,1
7144598082,1
4158253801,1
7027024941,1
2513898949,1
2524156761,1
8002752273,1
6157579748,1
3025926357,1
9494356379,1
2342709285,1
6034029240,1
9048922619,1
7573248643,1
3018229969,1
7712404933,1
6092464773,1
6202355687,1
6032306801,1
4439229183,1
4172696511,1
6232201447,1
6152371673,1
6039426229,1
2408588041,1
2066036887,1
9092355211,1
2563718953,1
9494270527,1
2402489271,1
9493134260,1
9544207693,1
9494312506,1
8623639027,1
4025032130,1
9592499475,1
4084128627,1
4582720981,1
4043831619,1
8002725875,1
4253109169,1
6576083498,1
5716053076,1
8608557187,1
3022489750,1
9379136911,1
5178902847,1
7167283892,1
9188010650,1
8175541403,1
2125169541,1
8479242387,1
2085814440,1
4052728428,1
6143911328,1
2055578776,1
4782925306,1
8557527336,1
6122602230,1
4079868687,1
9843438079,1
8174298687,1
9724404490,1
4752032139,1
8174884060,1
7405293386,1
9124787473,1
6056592315,1
6513496523,1
7077107140,1
2139333960,1
5716053912,1
9283204324,1
4176051152,1
2396955123,1
8003988538,1
9123885550,1
8126234031,1
9843094837,1
4705169753,1
3012348869,1
7242170103,1
9123685537,1
2052435766,1
9163029843,1
9522789852,1
9103607733,1
8047151337,1
2692240014,1
2063161006,1
9123560220,1
9807016530,1
6672627237,1
6104400334,1
9287654837,1
4702584548,1
8594956480,1
8136402079,1
7632751323,1
3234215199,1
4054551799,1
5392522932,1
3039480672,1
4634000604,1
8635093097,1
3162351060,1
2674352038,1
2292591032,1
7204524805,1
2564476792,1
3214553985,1
4013559223,1
5202109243,1
3163752010,1
6363764386,1
5205218173,1
8582030074,1
3162189845,1
9716066807,1
5205024604,1
9803373339,1
8038862456,1
4582961064,1
5189134979,1
5419049799,1
9189980782,1
8567464381,1
8885990137,1
6109510149,1
4804001755,1
3013971934,1
4057741752,1
9494019953,1
2054059522,1
8208000502,1
8508952855,1
4752762567,1
5863017405,1
8506825929,1
1140560466,1
4054551573,1
5089274847,1
6209000492,1
8553927812,1
4054074535,1
3472354285,1
4053518353,1
6196148512,1
9712594673,1
7268008762,1
7372810586,1
5392177821,1
4052087437,1
2564478098,1
9522789864,1
3035655311,1
1015854765,1
6263108122,1
3034361279,1
3309915160,1
4054627247,1
6233529616,1
9093236145,1
4235509034,1
5805010916,1
7137698432,1
4092266057,1
5642582695,1
8777529673,1
3373799805,1
3322584669,1
5624421740,1
2134817592,1
7208683741,1
3607480810,1
3855340122,1
7039863655,1
9373737782,1
3022537241,1
9135221265,1
6147950004,1
8558055486,1
7208683855,1
3148911751,1
2393671986,1
6069894933,1
5095427204,1
4176099717,1
7863500658,1
4756754707,1
7048822587,1
7208683953,1
2014654457,1
3174499054,1
5126102778,1
6107509758,1
9795312558,1
2513516441,1
5804478834,1
3322777415,1
3802591530,1
6467605341,1
8585646592,1
8139211581,1
7743443315,1
9133491319,1
7207418946,1
2092490301,1
5804569437,1
6202773769,1
7317721564,1
8583100641,1
7628898213,1
2085099185,1
2408362764,1
4804667470,1
4589109218,1
6676778493,1
3212751874,1
6696901268,1
6202355710,1
4092782047,1
8108527422,1
2098591821,1
6462085062,1
3604877163,1
6508665619,1
2092447904,1
2137193997,1
9795004188,1
6028897921,1
9205430895,1
7255501368,1
7193140980,1
5406364044,1
2099297839,1
5107397304,1
5404820918,1
4179229557,1
5304852017,1
2093023192,1
7255501353,1
6026139766,1
3472015961,1
5402108456,1
9493844212,1
2012925589,1
4809435280,1
5404033958,1
4806711040,1
7712096949,1
9514442175,1
9513494502,1
5407441879,1
7255501345,1
3162058722,1
4243346098,1
9495229914,1
2057089076,1
5206150861,1
7178199673,1
6062977143,1
2623189722,1
7208684059,1
7349282091,1
9845386357,1
2193383158,1
5168588670,1
8154199418,1
5029129213,1
4253664153,1
7208683974,1
6562191358,1
3345927831,1
9565140458,1
9094756201,1
6787507439,1
7043224391,1
7255501371,1
7123324563,1
7037401987,1
7208684073,1
4809563144,1
2342709576,1
8586669277,1
7255501355,1
2403189933,1
4065345246,1
5042178721,1
3252446961,1
9135227646,1
2209000322,1
9724765994,1
9204891464,1
8056025120,1
9432303772,1
6413905079,1
6828420978,1
8605906330,1
3053171763,1
5619316123,1
7146138786,1
5617635746,1
6232802666,1
3135528094,1
2184088070,1
2032428129,1
9094020261,1
4075505716,1
2148170549,1
3056141632,1
5042903304,1
7144522503,1
7072037209,1
3059950734,1
3053645709,1
6783707397,1
4052570723,1
8008869075,1
5202108115,1
8005702418,1
7812150180,1
4172636584,1
7404073892,1
4013559012,1
7252090468,1
9514122567,1
6028981680,1
9143317963,1
8163758504,1
3392049005,1
7252088821,1
9493427210,1
5392324575,1
8022080515,1
3204165077,1
5073021232,1
4067309733,1
4052949659,1
8102019678,1
9162627553,1
6123558042,1
7072305612,1
9496790731,1
7867567326,1
4705041233,1
6053099593,1
7063439967,1
2542738969,1
2815810695,1
9406875826,1
8885703943,1
3107085576,1
6622087987,1
3044743304,1
3302383692,1
8478412000,1
2192004597,1
6504762978,1
5072033191,1
9048169364,1
2136451840,1
3029565664,1
9094021563,1
5202108847,1
3045102916,1
2015817235,1
2148129607,1
8456120128,1
7605810988,1
9032146937,1
9166109105,1
8456662593,1
7065350661,1
3042922322,1
6622087865,1
4709284895,1
2072034439,1
3044627395,1
8184749882,1
7255509784,1
2543478191,1
2053164372,1
3052099902,1
5202107628,1
3047637682,1
7312484909,1
3059950841,1
2088552187,1
2486364070,1
5205183510,1
6452151702,1
3057036968,1
3072270443,1
8773697809,1
5205024605,1
8043183694,1
3057459889,1
7044192278,1
9513967672,1
7324019798,1
6014378712,1
7867724321,1
2402691959,1
3602549609,1
3155574065,1
6622087890,1
4806661790,1
4252168498,1
5202108831,1
7324052242,1
7652079027,1
5165627231,1
3047752637,1
9506212517,1
7706156931,1
9802274443,1
7344634716,1
3184807363,1
7736693786,1
4054618425,1
5013462019,1
6028448493,1
4807458945,1
9592084156,1
4055829855,1
9892653331,1
6576678253,1
2569997491,1
3022317013,1
5153551335,1
3142746155,1
3392091054,1
9514210934,1
4054535322,1
7572073959,1
3136123316,1
2763021806,1
9515164004,1
7343173775,1
5046819495,1
2173362939,1
8722796326,1
9804100654,1
5048829585,1
4055614249,1
3462802078,1
4158777464,1
2107574337,1
2762309317,1
9203933967,1
9733580142,1
4405864389,1
4793831296,1
8017824823,1
4244769557,1
9197071150,1
4059133498,1
7138475832,1
2096590603,1
4352204083,1
7203560767,1
9086208137,1
9152847422,1
5153551332,1
6094788784,1
2162829249,1
5202103221,1
6053071032,1
6615154283,1
2529487545,1
9494272468,1
9032919646,1
8186138874,1
4169612555,1
2819315034,1
4057859259,1
2073852253,1
4149662926,1
3145497437,1
9844651094,1
7088962108,1
3602091817,1
7204777160,1
3235945863,1
7029916141,1
6014851186,1
6193508555,1
5054472039,1
4244200050,1
7754351482,1
6672753862,1
4358933351,1
4058557763,1
7712097303,1
6198263558,1
7708002222,1
2153830817,1
5054472331,1
4422962904,1
4804094410,1
9093081044,1
6019250776,1
4055634973,1
5624421894,1
6066109246,1
9294086840,1
4058561107,1
5417178251,1
2174688809,1
4053939815,1
9198854284,1
4232167742,1
7208176259,1
5153551317,1
3185718485,1
2135460848,1
4056529582,1
2404007374,1
3136123635,1
8312446227,1
7205389098,1
6574390403,1
6268299845,1
3608005514,1
9105029631,1
7148745738,1
4195463831,1
3022028649,1
6574391195,1
7692070686,1
3609348614,1
7574515431,1
7578418619,1
4199285028,1
7206644540,1
5594609625,1
3607532972,1
7602872566,1
6576265662,1
3609162823,1
4056330360,1
7206405290,1
2232826899,1
8724697285,1
6262758676,1
3366946388,1
2029677185,1
8142870284,1
2818676353,1
2762082686,1
2157999414,1
9107650587,1
5623241680,1
3103611200,1
4194571499,1
6088967440,1
3363477486,1
2818676342,1
6789684341,1
2192550186,1
9016259260,1
4076324091,1
2623267639,1
2623368409,1
3368494136,1
9207094450,1
4357130678,1
2722954565,1
3142007863,1
9105863695,1
2105386950,1
2064552166,1
6032886572,1
4092305279,1
9494784931,1
9369667106,1
6315171091,1
9105293694,1
2816078773,1
3643669667,1
5019100814,1
4056464968,1
9513078653,1
6023389006,1
9802614616,1
8166375396,1
2513866364,1
3366359728,1
8663573362,1
3366270938,1
7027449189,1
7252686978,1
9092873829,1
4752222690,1
6232910144,1
4128021183,1
2393644501,1
7622007390,1
2816977978,1
8662493942,1
2025199555,1
5108037915,1
2762132758,1
2232833513,1
2672159876,1
3369487616,1
7312199251,1
4052761227,1
8506767352,1
9182904815,1
2097060810,1
2029671834,1
2098656089,1
2053509060,1
5722333753,1
2156667018,1
5808066428,1
7193967548,1
4793499134,1
7734203214,1
4783416136,1
4054449452,1
7868894505,1
9794323558,1
5392120107,1
3024022360,1
7722442388,1
7243775303,1
6614813862,1
3306253568,1
4057018425,1
7736610299,1
4145393215,1
4243164656,1
6104690986,1
9202749510,1
9794724805,1
8554618298,1
8016892686,1
8184305996,1
9842917097,1
5205217106,1
8177693688,1
7144624786,1
8474492471,1
8048239124,1
5047320877,1
9853330919,1
2483016094,1
3456391339,1
7865502044,1
2159993672,1
8102158062,1
5392120139,1
5614618562,1
8472006421,1
4422064595,1
4198924310,1
9715173647,1
9206311275,1
4056768645,1
6512730237,1
4058561247,1
3312154520,1
4052667168,1
6105883509,1
2096590524,1
7742478116,1
2406858864,1
3323789240,1
8125486329,1
4246455123,1
5732466963,1
7166412824,1
8135562902,1
4158085370,1
4588549158,1
7045087150,1
5185283340,1
8134983821,1
9729182845,1
2566690996,1
4059447741,1
3212256385,1
4803760454,1
5169276810,1
9513662390,1
6124857877,1
3233136823,1
7797131580,1
9496888533,1
7022132458,1
9714651807,1
3239962119,1
7274086355,1
8172799740,1
3527350608,1
5512929577,1
4154063539,1
9284612066,1
5124040265,1
6193776986,1
9497719775,1
4254721901,1
6056463054,1
6292061993,1
4754719871,1
8172320091,1
6036184781,1
2102564043,1
3603163794,1
4107745310,1
3082753496,1
2544498802,1
5012324226,1
3526183141,1
8886825897,1
3612836575,1
2149355784,1
9106604141,1
8174060886,1
4753465902,1
8157080795,1
6602021587,1
8148942637,1
5857083704,1
9497885203,1
8326156464,1
9093784367,1
9714683683,1
4752034294,1
5802194832,1
8658556290,1
7622788016,1
8162394044,1
5672022276,1
9852639210,1
8102672242,1
2174261149,1
2314437826,1
9787756354,1
7405293360,1
5136479727,1
7163472023,1
2215921499,1
4253611241,1
6035834192,1
5022422953,1
7042664841,1
5855391409,1
9292500575,1
